Gene ID,Adrenal Gland,Cerebral Cortex,Colon,Esophagus,Gallbladder,Heart,Kidney,Liver,Lung,Ovary,Pancreas,Placenta,Prostate,Rectum,Testis,Urinary Bladder
ENSG00000244701,5,13,7,5,5,2,9,5,18,5,0.8,5,11,10,3,3
ENSG00000244703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000244705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
ENSG00000244706,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000244710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000244712,0,0,0,0,0,0.2,0.3,0,0,0.4,0.5,0,0,0.2,2,0
ENSG00000244716,2,0,0.4,2,1,0.2,0.5,0.6,0.1,5,0.9,2,0.5,3,0.3,2
ENSG00000244717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000244720,0.4,0,0.5,0.2,2,0,0,0,1,0,0,0.1,0.3,0.6,0,2
ENSG00000244723,2,0,1,0.4,2,0.4,3,0,1,3,0.3,2,2,1,3,0.8
ENSG00000244730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000244731,10,4,2,2,13,2,16,51,9,8,0.2,2,4,2,2,4
ENSG00000244733,6,7,8,6,10,2,5,3,7,9,1,5,9,9,6,6
ENSG00000244734,297,55,126,412,1250,48,45,183,359,32,18,4070,74,114,8,167
ENSG00000244738,0,0.3,0,0,0,0,0.1,0.1,0,0.3,0,0,0,0,0.2,0
ENSG00000244740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0
ENSG00000244748,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0,0,0
ENSG00000244752,0.2,0.6,0.1,0.2,0.2,0,0.2,0,0.2,0,0,0,0.6,0.5,2,0
ENSG00000244753,0,0,3,0,1,0,0,0,0,0.9,0,0,2,3,0.2,0.2
ENSG00000244754,26,18,19,18,34,10,13,10,39,53,3,24,40,25,23,25
ENSG00000244756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000244757,0,0,0,0,0,0,0.2,0,0,0.3,0,0.4,0.2,0.1,0.2,0
ENSG00000244791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ENSG00000244879,4,7,4,2,4,0.9,2,0.9,5,18,0.4,2,8,5,12,2
ENSG00000244921,0,0,0,0,0,0,0.4,0,0,0.2,0,0,0,0,0,0
ENSG00000244926,0.5,0.9,0.5,0.1,0.2,0,0.2,0,0.3,0.7,0.1,0.4,0.9,0.5,15,0.2
ENSG00000244932,7,9,5,6,8,2,3,2,11,11,2,9,17,15,10,13
ENSG00000244945,0.9,0.4,1,1,2,0.3,0.6,0,2,2,0.2,1,3,2,2,1
ENSG00000244952,0.7,0.2,0.5,0.5,2,0.3,0.4,0.3,0.5,2,0.6,1,2,1,3,1
ENSG00000244953,2,0.4,0.6,2,12,0.3,0.3,0.2,4,28,0.2,0.7,0.5,1,3,4
ENSG00000244968,2,7,0.5,1,1,1,3,0.2,3,8,0.4,2,5,0.7,4,0.6
ENSG00000244998,0,0,0,0.1,0,0.4,0.1,0,0,0,0,0.1,0.4,0,3,0
ENSG00000245008,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
ENSG00000245017,1,1,0.6,0,0.8,0.4,0.8,2,1,2,0.2,0.3,0.4,0.9,8,0.7
ENSG00000245025,4,0.9,0.6,2,3,1,1,0.2,6,12,0.2,1,2,2,1,2
ENSG00000245059,0,0.3,0,0,0,0,0.2,0.1,0,0.2,0,0.2,0.1,0,4,0
ENSG00000245060,20,23,17,13,22,9,10,5,17,46,3,19,29,22,24,28
ENSG00000245067,0.3,2,0.2,0.4,1,0.1,0.5,0,0.2,0.4,0,0.1,0.3,0.3,2,0.1
ENSG00000245080,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,24,0.1
ENSG00000245105,10,4,2,4,7,8,2,0.7,5,25,0.5,3,10,2,7,4
ENSG00000245112,0,0.2,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0.1,0
ENSG00000245146,3,4,2,2,4,0.6,4,1,4,7,0.6,3,6,2,22,3
ENSG00000245148,1,0.9,0.6,0.4,1,0.5,0.3,0.5,0.7,1,0.3,1,0.7,0.9,2,0.8
ENSG00000245149,3,2,1,0.8,1,0.4,0.8,0.2,2,5,0.2,2,4,2,4,0.7
ENSG00000245156,1,2,1,1,2,0.4,0.3,0.2,2,3,0.1,2,5,3,3,2
ENSG00000245164,0.8,0.1,2,0.5,5,0.3,0.6,0.5,7,0.8,0.1,0.8,2,3,0.3,5
ENSG00000245205,0.1,0.1,0.1,0,0,0,0.3,0,0,0.1,0.1,0.2,0,0,0.1,0
ENSG00000245213,0.8,2,0.7,0.8,1,0.4,0.6,0.1,1,2,0.3,0.8,5,1,4,2
ENSG00000245248,0.3,0.8,0.3,0.2,0.3,0.8,0.8,0.1,0.3,0.4,0.1,0.2,0.2,0.5,8,0.3
ENSG00000245275,0.5,0.6,1,0.6,2,0.2,0.3,0.4,1,3,0.1,0.9,2,2,2,0.7
ENSG00000245281,1,3,0.6,1,0.7,1,1,1,2,2,0.1,0.8,2,0.8,2,1
ENSG00000245293,0,3,0.2,0.1,0.2,0.2,0,0.3,0,0.1,0.1,0,0.2,0.2,6,0
ENSG00000245311,0,0.2,0,0.2,0,0,0,0.1,0,0,0,0.1,0,0,1,0
ENSG00000245317,5,7,3,4,4,2,3,0.4,5,11,0.5,2,7,3,9,3
ENSG00000245322,0.1,0.3,0,0,0,0,0.1,0,0,0,0,0.1,0,0,6,0
ENSG00000245330,0.5,0.1,0,0.1,0.1,0,0.4,0,0,0.4,0,0,0.1,0.1,0.2,0
ENSG00000245384,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0
ENSG00000245466,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0
ENSG00000245468,1,0.3,0.3,0.1,0.4,0.5,1,0.1,0.4,1,0.3,0.1,1,0.5,2,0.2
ENSG00000245479,0,0,0,0,0.1,0.1,0,0,0,0.4,0,0.1,0.1,0,0.7,0
ENSG00000245482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
ENSG00000245498,1,5,1,1,2,0.8,1,0.3,3,5,0.2,1,3,2,5,2
ENSG00000245522,0.1,0,0.5,0.4,0.4,0.1,0.2,0.2,0.1,0.1,0.1,2,0.3,0.9,3,0.7
ENSG00000245526,2,36,0.2,0,0.1,0.1,0.2,0,0,0.4,0,0.1,0.1,0.2,0.6,0.2
ENSG00000245532,192,38,132,117,159,23,79,50,214,115,34,153,524,222,85,92
ENSG00000245534,0,0.2,1,0.3,0.3,0.3,0.6,0.1,0.1,0.7,0.1,0.5,0.7,1,11,0.7
ENSG00000245552,1,1,0.5,0.6,2,0.2,0.9,0.1,1,2,0.1,0.9,2,0.7,16,1
ENSG00000245556,12,13,9,5,12,3,9,3,14,16,2,9,20,14,22,13
ENSG00000245571,5,4,4,4,10,1,4,0.8,9,14,0.5,7,20,6,9,10
ENSG00000245573,5,14,2,2,4,1,4,2,2,6,0.7,2,5,2,5,2
ENSG00000245598,0.2,1,0.1,0.4,0.8,0.1,0,0,0.2,0.1,0,0.2,0.7,0.4,10,0.5
ENSG00000245614,0.3,1,0.9,0.3,0.8,0.1,0.3,0.1,0.4,1,0.1,0.9,0.8,0.8,2,0.9
ENSG00000245648,1,2,2,1,2,0.1,0.4,0,1,3,0.3,0.4,3,2,5,8
ENSG00000245651,0,0.1,0,0.1,0.1,0.1,0.1,0,0.3,1,0,0.1,0.2,0.2,1,0
ENSG00000245662,0,0,0,0,0,0,0,0,0,0,0,4,0.1,0.1,4,0
ENSG00000245667,1,3,0,0.3,1,0.2,0,0.4,0.3,0.3,0.1,0.5,1,0.7,2,0
ENSG00000245680,7,8,5,5,10,3,5,2,6,13,0.7,7,9,7,10,9
ENSG00000245685,0.3,0.8,0.3,0.2,0.6,0.1,0.8,0,0.3,2,0,0.8,1,0.7,10,0.4
ENSG00000245688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0
ENSG00000245694,2,0.5,0.6,14,2,8,4,0.3,25,14,3,7,25,1,121,5
ENSG00000245711,2,4,2,1,2,0.4,1,5,3,8,1,4,5,3,6,3
ENSG00000245719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0
ENSG00000245729,0,0.2,0,0,0,0,0,0,0,0.1,0,0,0,0,2,0
ENSG00000245748,0.3,0.1,0,0.1,0.1,0,0,0,0.1,0.2,0,0.1,0.2,0.1,1,0.4
ENSG00000245750,0.3,1,4,0,0.3,0,10,8,0.7,0.5,0.4,0.2,9,4,2,0
ENSG00000245768,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0.1,3,0
ENSG00000245812,1,0.5,0.8,2,4,0.8,0.8,0.1,2,0.8,0.1,4,2,1,1,3
ENSG00000245832,0.4,0.4,0,0,0,0,0,0,0,0,0,0.3,0.2,0,5,0
ENSG00000245848,4,12,27,18,10,2,4,55,74,1,3,38,15,19,2,14
ENSG00000245849,17,14,11,10,18,5,9,2,32,43,3,14,53,29,20,14
ENSG00000245857,0,0,0,0.2,0.5,0,0.5,0,0,0,0.3,0,2,0.1,31,0
ENSG00000245864,0.6,4,0.3,0,0,0.1,0,0,0.1,0.4,0,1,0,0,0.2,0
ENSG00000245869,0,0,0.1,0.8,0,0,0,0,0,0.1,0,0,2,0.2,0,2
ENSG00000245870,9,0,0.4,0,0,0,0,0,0,0,0,0,0,0.3,0,0
ENSG00000245888,0.4,0.4,0.4,0.3,0.8,0.1,0.3,0.1,0.2,0.3,0,0.4,2,0.7,3,0.3
ENSG00000245904,0.2,0.4,0.3,0.2,0.5,0.2,0.3,0,0.1,0.6,0,1,0.3,0.2,2,0.5
ENSG00000245910,95,96,72,59,59,41,53,27,88,287,15,60,108,47,73,59
ENSG00000245928,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0
ENSG00000245937,14,13,11,9,15,5,7,3,11,13,2,6,18,11,7,12
ENSG00000245954,0,0,0.4,0.3,2,0,0.2,0.1,1,0,0,0.1,0.1,0.9,0,0.7
ENSG00000245958,6,8,4,4,6,2,4,2,9,10,0.8,5,10,7,21,6
ENSG00000245970,5,3,4,4,5,1,2,2,5,9,0.8,7,10,6,4,4
ENSG00000245975,1,4,1,0.6,2,1,2,0.3,2,4,0.3,1,4,2,5,3
ENSG00000246016,0,0,0,0,0,0,0,0,0.7,0,0.2,0,0,0,5,0
ENSG00000246022,2,3,0,0.1,0,5,4,0.5,0,8,0,0,0.7,0,3,2
ENSG00000246067,8,9,9,5,6,3,9,7,8,14,1,7,17,8,17,5
ENSG00000246082,5,1,19,3,7,5,10,6,13,8,3,4,11,22,10,10
ENSG00000246084,0,0,0.1,0.1,0.1,0,0,0,0.1,0.1,0.1,0,0,0.3,1,0.2
ENSG00000246089,2,3,2,2,2,0.6,1,0.3,2,3,0.4,3,3,1,4,3
ENSG00000246090,0.5,0.8,2,7,2,0.4,0.5,1,3,2,0.1,4,9,4,4,6
ENSG00000246095,0.2,0,0,0,0,0,0,0,0,2,0,0,0.4,0.6,91,0
ENSG00000246100,3,4,0.7,3,1,0.7,0.1,0.1,0.7,4,0,1,2,1,2,3
ENSG00000246130,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0
ENSG00000246145,0,0.1,0.2,0,0.1,0,0.5,0.1,0.1,0.1,0.1,0.2,0.3,0.3,1,0
ENSG00000246174,2,0.9,1,0.7,1,0.7,0.8,1,1,3,0.1,1,2,1,1,0.5
ENSG00000246203,0.2,1,0.3,0.5,0.6,0.1,0.1,0,0.3,0.8,0,0.6,0.2,0.5,1,0.2
ENSG00000246211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ENSG00000246214,0,0.9,0.4,0,0.2,1,0.1,0,0,0.1,0,0.5,1,0.4,6,0.2
ENSG00000246223,0.4,1,1,1,2,0.6,2,0.1,1,2,0.2,0.1,0.7,1,0.7,2
ENSG00000246225,0,0.1,0,0.2,0.3,0.1,0.4,0.1,0.1,0.5,0.1,0.3,0.5,0.2,2,0.5
ENSG00000246228,0,0,0.3,0.3,0.4,0,0,0,0,0,0,0.1,0.1,0.3,0.7,0
ENSG00000246250,0.2,0.3,0.2,0.2,0.3,0,0.1,0.1,0.5,0.6,0,0.1,0.5,0.4,2,0
ENSG00000246263,5,8,8,4,8,2,5,2,11,11,2,6,13,8,11,7
ENSG00000246273,2,4,4,3,2,2,4,1,3,4,0.8,4,4,4,2,3
ENSG00000246308,0.6,4,0.6,0.5,0.8,0.2,0.3,0.3,1,1,0,0.4,1,0.7,5,0.4
ENSG00000246316,0,0.4,0,0,0,0,0,0,0,0,0,0,0.7,0,0.8,0
ENSG00000246323,0.3,0.8,0,0.1,0,0,0.2,0,0,0.5,0.1,0,0.4,0.2,9,0
ENSG00000246331,0.2,0.5,0,0,0.1,0.1,0,0,0,0.3,0,0,0.2,0,1,0
ENSG00000246334,0.5,2,0.4,0.8,1,0.1,0.1,0.2,0.6,0.6,0,0.1,1,1,4,1
ENSG00000246339,3,3,0.1,0.5,0.9,0.6,0.3,0.1,0.7,1,0.2,0.4,3,0.6,10,0.5
ENSG00000246350,0.1,0.2,0,0,0,0,0.1,0,0,0,0,0.2,0.3,0,2,0
ENSG00000246363,0.2,6,0,0.1,0.1,0,0,0,0,0,0,0.3,0,0.1,0.4,0
ENSG00000246366,0.5,0.5,0.4,0.2,0.6,0.2,0.3,0.3,0.3,0.6,0.1,0.4,0.8,0.6,3,0.4
ENSG00000246375,0.4,5,0,0.3,0.2,1,0.1,0,0.8,1,0,0.2,4,0,1,0
ENSG00000246379,0.5,3,0.2,0.5,0.8,0.5,0.1,0.7,0.1,0.2,0,0.1,0.8,0.4,12,0.5
ENSG00000246394,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,13,0
ENSG00000246422,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,7,0
ENSG00000246430,0.1,0,0.4,0.9,2,0.9,0,0,13,0.5,0.1,5,2,0.8,1,3
ENSG00000246448,0.5,0.9,0,0.3,0.3,0,0.2,0,0.9,0.6,0.2,0.3,0,0.3,1,0
ENSG00000246451,13,17,6,12,18,4,3,3,17,12,2,11,14,10,13,7
ENSG00000246465,0.4,0.5,0.2,0.3,0,0.5,0,0,0.2,0.1,0,0.2,0.5,0.5,0.7,0
ENSG00000246477,0.2,0.3,0.3,0.1,0.6,0,0.3,0.1,0.2,0.3,0,0.4,0.6,0.5,1,0.2
ENSG00000246523,3,2,0.8,2,2,4,2,2,0.9,3,0.2,0.4,3,2,4,0.4
ENSG00000246526,0,0.6,0.6,0.7,3,0.1,0.4,0.2,3,0.2,0,1,0.9,1,3,5
ENSG00000246528,0.1,0.6,0.2,0.1,0.1,2,0,0,0,0,0.1,0,3,0.6,0,0.9
ENSG00000246541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0
ENSG00000246548,0,0.1,0,0.1,0.2,0.1,0.2,0.1,0.3,0.1,0,0.2,0.1,0.1,0.4,0
ENSG00000246560,3,7,2,3,4,4,2,1,2,5,0.5,5,5,4,16,4
ENSG00000246575,5,0.9,8,9,13,1,2,5,14,4,1,9,9,14,3,5
ENSG00000246582,0.3,0.2,2,2,4,0.1,0.4,0.6,2,0.1,0.1,0.9,1,2,0.4,2
ENSG00000246596,10,4,3,3,4,0.9,1,0.2,5,21,0.6,3,10,7,14,3
ENSG00000246627,0.2,0.6,0.3,0.3,0.9,0.3,0.1,0,0.5,0.4,0.2,0.4,0.5,0.8,1,0.5
ENSG00000246640,0.7,0.3,0.3,0.3,0.9,0.4,1,0,5,0.4,0,2,2,0.6,0.2,1
ENSG00000246662,0.2,0.7,0.4,0.1,1,0.2,0.4,0.2,1,0.3,0,0.7,0.2,0.3,7,0.7
ENSG00000246695,15,10,2,3,6,4,16,5,5,13,0.7,3,11,2,13,4
ENSG00000246705,41,6,33,15,20,7,16,8,39,17,9,54,131,19,140,17
ENSG00000246731,2,12,0.9,0.9,2,2,0.4,0.1,3,3,0.1,2,1,0.8,3,1
ENSG00000246740,0,0,0.1,0.5,0,0,0,0,0.1,0.1,0,0,0,0.2,2,0
ENSG00000246763,0.8,2,4,0.9,2,0.4,0.7,0.4,2,3,0.4,0.8,10,11,43,1
ENSG00000246774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000246777,0.2,0.3,0.3,0.3,0.1,0,0.3,0.2,0.1,0,0,0.2,0.4,0.6,5,0.3
ENSG00000246790,0.1,0,0.3,0,0.1,0,0.1,0.1,0,0.1,0,0,0.5,0.6,0.1,0.1
ENSG00000246792,0.1,0.3,0.1,0.2,0,0,0.2,0,0.2,1,0,0.2,0.4,0.3,5,0
ENSG00000246820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ENSG00000246851,0.1,0.1,0.2,0,0.1,0,0.1,0,0.1,0.3,0,0.2,0.2,0.2,0.6,0.3
ENSG00000246859,7,5,2,1,7,2,2,3,6,5,0.1,8,8,4,3,3
ENSG00000246863,0,0.1,0,0,0.1,0,0,0,0,0.1,0,0,0,0,13,0
ENSG00000246876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
ENSG00000246877,0.2,0.4,0.1,0.1,0.6,0,0.2,0,0.4,0.9,0,0.3,1,0.2,3,0.1
ENSG00000246889,0.7,1,0.4,0.5,0.8,0.2,0.5,0.1,0.5,2,0,0.6,0.9,0.8,1,0.7
ENSG00000246898,0.8,3,4,1,13,1,1,0.9,7,4,0.1,4,3,2,4,4
ENSG00000246922,3,7,0.9,1,3,0.6,1,0.8,3,9,0.3,2,4,2,4,1
ENSG00000246982,4,2,0.8,0.9,4,0.5,1,0.9,3,11,0.4,1,3,2,19,1
ENSG00000246985,3,2,2,2,4,1,2,0.9,2,1,0.2,6,34,2,2,4
ENSG00000247011,0.2,0.3,0.3,0.2,0.1,0.1,0.2,0.4,0.1,0,0.1,0,2,0.5,0,0
ENSG00000247077,23,24,25,35,20,13,15,15,24,16,7,21,20,19,35,23
ENSG00000247081,3,5,1,1,3,0.5,1,0.1,3,1,0.2,2,1,1,5,2
ENSG00000247092,5,4,4,3,4,1,4,2,7,13,1,7,8,6,13,4
ENSG00000247095,2,2,4,16,11,5,1,0.6,7,3,0.3,7,7,7,4,2
ENSG00000247121,2,4,1,1,2,0.8,2,0.4,1,4,0.1,2,2,1,11,2
ENSG00000247130,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.7,0
ENSG00000247131,0,0.4,0,0,0,0,0.2,0,0.1,0,0,0,0.1,0,10,0
ENSG00000247134,4,10,1,0.9,7,5,7,3,7,0.7,0.4,0.6,0.6,2,24,2
ENSG00000247137,4,4,2,0.8,3,1,1,0.3,2,5,0.5,2,7,3,11,1
ENSG00000247151,0,0.4,0,0,0,0,0,0,0,0,0,0.1,0,0.2,2,0
ENSG00000247157,2,2,0.3,0.4,3,0.2,0.4,0.7,1,0.8,0.3,0.6,2,0.9,2,1
ENSG00000247193,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0
ENSG00000247199,0.6,2,0.2,0.5,0.7,0.9,0.8,0.4,2,2,0.2,0.8,1,0.7,1,0.4
ENSG00000247213,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,6,0
ENSG00000247228,0.1,0,0,0,0,0,5,0,0,0,0,0,0,0.1,0.4,0
ENSG00000247240,3,3,5,4,6,2,2,2,4,4,0.6,6,4,6,13,8
ENSG00000247271,17,9,13,5,14,6,15,8,14,10,4,7,18,14,54,14
ENSG00000247287,0.4,0.2,0.6,0.8,3,0.4,0.1,0,3,0.3,0.2,3,2,0.9,0.3,1
ENSG00000247311,0,0,0,0,0.8,0.2,0,0.7,0.8,0,0,0,2,0.5,1,0
ENSG00000247315,27,19,18,14,28,10,16,9,30,51,4,59,23,17,31,22
ENSG00000247317,0.9,5,0.1,0.6,0.8,0.1,0.7,1,0.4,2,0,0.5,0.8,0.2,0.3,0.3
ENSG00000247324,0.2,0.6,0.2,0,0.2,0,0.3,0,0.2,0.2,0,0,0.4,0.1,0.5,0
ENSG00000247345,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1,1,0
ENSG00000247363,0.9,0.2,0.1,0.2,0.1,0.1,0.3,0,0.3,0.9,0.1,0.1,0.9,0.4,9,0.5
ENSG00000247372,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ENSG00000247373,0.7,0.7,0.8,0.5,0.6,0.2,0.6,0.1,1,2,0.2,1,2,1,2,0.6
ENSG00000247381,0,0,0,0,0.5,0,0,0,0,0,0.2,0,0,0,2,0
ENSG00000247400,7,10,4,2,6,2,7,3,5,10,1,4,13,5,14,3
ENSG00000247402,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.4
ENSG00000247416,3,2,0.1,0.5,0.2,0.6,0,0,0.1,0.8,0,0,0.6,0.2,0.9,1
ENSG00000247473,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0.1,0,0.1,6,0
ENSG00000247498,5,0.5,3,4,5,0.6,2,2,3,2,1,6,6,3,25,5
ENSG00000247516,6,9,6,5,7,3,7,3,5,13,0.6,3,9,5,6,3
ENSG00000247556,48,112,39,49,39,25,28,28,39,57,6,32,37,33,28,45
ENSG00000247570,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0.2,0
ENSG00000247572,5,5,3,4,9,1,4,4,7,23,1,3,11,4,7,6
ENSG00000247595,2,1,0.7,0.2,0.6,0.5,0.8,0.2,0.8,2,0.1,0.7,2,1,68,0.5
ENSG00000247596,33,44,36,43,58,64,18,17,73,58,4,60,48,20,27,84
ENSG00000247624,0.2,0.3,0,0.2,0.1,0,0.2,0,0,0.2,0,0,0.1,0.3,16,0
ENSG00000247626,12,10,13,13,9,5,7,5,9,5,3,7,7,13,8,12
ENSG00000247627,20,11,13,2,2,6,26,0.5,3,4,0.5,3,7,0.4,0.4,0
ENSG00000247675,0.4,2,0.8,0.4,0,0.1,0.1,0,0.2,0.9,0.2,0.4,0,0.8,5,0
ENSG00000247679,10,5,4,4,7,1,3,0.9,8,19,1,3,12,9,25,4
ENSG00000247699,0.3,0,0,0.1,0,0,0,0,0.3,0,0,0,0,0.1,0.5,0.2
ENSG00000247708,1,2,1,0.7,2,0.3,0.7,0.1,1,3,0.1,0.9,1,1,4,1
ENSG00000247728,2,0.6,1,0.9,0.9,0.8,0.7,0.2,1,3,0,1,2,2,2,2
ENSG00000247732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
ENSG00000247735,1,2,0.7,1,1,0.4,1,0.1,0.6,3,0.2,1,1,1,5,0.3
ENSG00000247746,9,10,2,2,4,3,8,1,6,20,0.5,6,8,2,8,4
ENSG00000247765,2,1,0.7,0.5,0.4,0.2,1,0.4,0.2,2,0,1,3,0.8,3,0
ENSG00000247774,4,4,4,2,10,0.4,0.6,1,13,2,0.2,8,3,6,0.8,16
ENSG00000247775,0,0.4,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0.2,0
ENSG00000247796,7,6,3,1,4,3,4,2,3,6,0.6,2,6,3,9,4
ENSG00000247809,2,0.3,1,1,5,0.6,2,0.3,3,18,0.1,4,3,1,3,2
ENSG00000247810,0,0.8,0,0,0,0,0,0,0,0,0,0.1,0,0,10,0
ENSG00000247828,6,14,6,3,4,5,6,1,6,12,0.9,4,9,9,8,6
ENSG00000247844,0,0,2,11,2,0,0.2,3,0,0,0,0,0,3,0,0
ENSG00000247853,1,1,1,1,2,0.4,0.9,0.7,2,1,0.4,1,2,1,3,2
ENSG00000247867,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,3,0
ENSG00000247872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0
ENSG00000247877,0.4,0,0.1,0,0,0,0.2,0,0.3,0.3,0.1,0,0.2,0.4,6,0
ENSG00000247903,15,19,10,13,11,4,19,9,24,17,3,11,14,13,10,17
ENSG00000247911,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0
ENSG00000247925,0,0,0.3,0,0.2,0,0.2,0,0,0,0.1,0.6,0.3,1,0.5,0
ENSG00000247934,6,2,2,3,5,3,4,1,3,7,1,2,7,3,5,6
ENSG00000247950,0.9,1,0.6,0.7,2,0.6,0.6,0.1,1,3,0.1,0.8,2,1,4,1
ENSG00000247970,0.5,4,0.3,0.6,0.2,0.2,0,0,0.3,1,0,0.5,0.3,0.4,3,0
ENSG00000247982,0.9,0.7,3,1,7,0.4,0.5,0.4,2,2,0.1,2,4,5,1,11
ENSG00000248008,7,15,10,16,12,3,12,3,11,13,2,7,9,13,99,10
ENSG00000248015,0,0.8,0,0,0.1,0,0.2,0.1,0.1,0.1,0.3,0.1,0,0,1,0
ENSG00000248019,2,2,2,1,4,1,1,0.9,6,5,0.4,2,5,4,2,2
ENSG00000248027,0.3,0.6,0.4,0.1,0.2,0,0.3,0,0,0.2,0,0.4,0.4,0.5,0.3,0
ENSG00000248029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248049,5,5,3,4,4,2,3,3,4,8,0.8,5,9,5,5,7
ENSG00000248050,0.5,1,0,0,0.1,0,0,3,0.3,0.1,2,0,0.1,0.2,0.1,0
ENSG00000248079,2,4,0.2,0.3,0.5,1,3,0.3,0.4,2,0.2,0.6,1,0.2,0.3,0.1
ENSG00000248092,12,26,8,10,13,21,11,5,15,23,2,9,14,9,10,13
ENSG00000248098,9,2,2,13,6,7,2,0.7,6,8,1,6,7,2,7,8
ENSG00000248099,0.6,0,0.7,1,1,0,0.3,0.2,0.7,2,0,0.8,2,1,758,2
ENSG00000248100,0,0.8,0,0,0,0,0,0.1,0,0.1,0,0.1,0,0,0,0
ENSG00000248103,0,0.3,0,0,0,0,0.3,0,0,0.4,0,6,0,0.1,3,0
ENSG00000248107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
ENSG00000248109,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000248112,0,0,0,0,0,0,0.2,0,0,0,0,3,0,0,0.2,0
ENSG00000248113,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0
ENSG00000248114,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0.1,0.1,0
ENSG00000248115,3,0.1,0,0,0,0.5,4,0,0,4,0,0.2,0,0,1,0
ENSG00000248118,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,4,0
ENSG00000248120,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0
ENSG00000248121,0.5,0,0.1,0,0.4,0.2,0,0,1,0.6,0.2,0.5,0.4,0.5,2,1
ENSG00000248122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
ENSG00000248124,7,7,7,3,13,2,3,3,13,28,0.6,10,12,17,12,10
ENSG00000248125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2,0
ENSG00000248126,0,7,1,1,5,2,3,1,2,3,0,4,11,0.8,7,1
ENSG00000248127,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.1,0.2,0
ENSG00000248131,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0
ENSG00000248132,0,0,0,0,0.8,0,0.2,0,0,0,0,0.6,0.1,0.2,2,0.1
ENSG00000248133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248138,0,0.6,0,0,0,0,0,0,0,0,0,0.6,0,0.1,3,0
ENSG00000248143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ENSG00000248144,2,0.1,664,7,105,2,32,1114,6,6,3,0.3,17,346,2,19
ENSG00000248145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
